loinc_num,long_common_name,component,system,method_typ,scale_typ,specimen_norm,specimen_clean,System,Model,method_class,method_clean,analyte_clean,elr_name,has_specimen,has_specimen,has_method,has_method,has_model,noise_corruption,noise_compression,noise_omission,noise_total,noise_level,analyte_len,info_score,coverage_pattern,has_analyte,seed_id,variant_id
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,THROAT,oropharyngeal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFFLUENZA CORONAVIRUS / PCR,0,False,1,True,0,1,1,0,2,medium,4,3,A+M,True,168,5
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,THROAT,oropharyngeal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS2 - RT-QPCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,168,6
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,THROAT,oropharyngeal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA / INFLUENZA SARS-COV-2 / NAA,0,False,1,True,1,0,0,0,0,low,6,3,A+M,True,168,7
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,THROAT,oropharyngeal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-CKOV-2 PCR,0,False,1,True,0,1,0,0,1,low,3,3,A+M,True,168,8
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,THROAT,oropharyngeal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 / PCR / OROPHARYNGEAL SWAB SWAB,1,True,1,True,0,0,0,0,0,low,8,3,A+M+S,True,168,9
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,THROAT,oropharyngeal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS2 | QPCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,168,10
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,THROAT,oropharyngeal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA COVID19 - RT-QPCR - OROPHARYNGEAL SWAB,1,True,1,True,0,0,1,0,1,low,7,3,A+M+S,True,168,11
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA CV19,0,False,0,False,0,0,1,1,2,medium,2,1,A,True,169,0
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA | INFLUENZA SARS-COV-2 RPT | NAA | MIDTURBINATE,1,False,1,True,1,0,2,0,2,medium,9,3,A+M,True,169,1
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA CV19 RT-PCR,0,False,1,True,0,0,1,0,1,low,3,3,A+M,True,169,2
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 - NAAT - NASAL SWAB SWAB,1,True,1,True,0,0,1,0,1,low,8,3,A+M+S,True,169,3
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS2 RPT - RT-QPCR - NASAL WASH,1,True,1,True,0,0,2,0,2,medium,8,3,A+M+S,True,169,4
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS2 - ANTERIOR NASAL SWAB SWAB,1,True,0,False,0,0,1,1,2,medium,7,1,A+S,True,169,5
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS2 - RT-PCR - NASAL AWSH,1,True,1,True,0,1,1,0,2,medium,7,3,A+M+S,True,169,6
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA CORONAVIRUS,0,False,0,False,0,0,1,1,2,medium,2,1,A,True,169,7
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 - NAA,0,False,1,True,0,0,0,0,0,low,4,3,A+M,True,169,8
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 / NAA,0,False,1,True,0,0,0,0,0,low,4,3,A+M,True,169,9
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA CORONAVIRUS  / NAA,0,False,1,True,0,1,1,0,2,medium,4,3,A+M,True,169,10
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,NASAL,nasal swabs,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 RES / ANTERIOR NARES SWAB,1,True,0,False,0,0,1,1,2,medium,7,1,A+S+I,True,169,11
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 RT-QPCR INDUCED SPUTUM,1,True,1,True,0,0,0,0,0,low,5,3,A+M+S,True,170,0
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA | INFLUENZA SARS-COV-2 | QPCR,0,False,1,True,1,0,0,0,0,low,6,3,A+M,True,170,1
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA CORONAVIRUS | SPUTUM,1,True,0,False,0,0,1,1,2,medium,4,1,A+S,True,170,2
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA COVID19 RT-QPCR,0,False,1,True,0,0,1,0,1,low,3,3,A+M,True,170,3
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 RT-QPCR EXPECTORATED SPUTUM,1,True,1,True,0,0,0,0,0,low,5,3,A+M+S,True,170,4
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA | INFLUENZA SARS-COV-2,0,False,0,False,1,0,1,1,2,medium,4,1,A,True,170,5
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA / INFLUENZA CV19,0,False,0,False,1,0,1,1,2,medium,4,1,A,True,170,6
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS--COV-2,0,False,0,False,0,1,0,1,2,medium,2,1,A,True,170,7
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA INFLUENZA SARS2,0,False,0,False,1,0,1,1,2,medium,3,1,A,True,170,8
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 QPCR EXPECTORATED SPUTUM,1,True,1,True,0,0,0,0,0,low,5,3,A+M+S,True,170,9
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,NIFLUENZA SARS-COV-2 - QPCR - SPUTUM,1,True,1,True,0,1,0,0,1,low,6,3,A+M+S,True,170,10
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,SPUTUM,sputum,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 QPCR INDUCED SPUTUM,1,True,1,True,0,0,1,0,1,low,5,3,A+M+S,True,170,11
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA | INFLUENZA SARS-COV-2 | RT-PCR | LRT,1,False,1,True,1,0,0,0,0,low,8,3,A+M,True,171,0
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS - PCR,0,False,1,True,0,1,1,0,2,medium,4,3,A+M,True,171,1
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA COVID19 RESULT / NAA / LOWER RESPIRATORY TRACT ASPIRATES,1,False,1,True,0,0,2,0,2,medium,10,3,A+M+I,True,171,2
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS2 NAA,0,False,1,True,0,0,1,0,1,low,3,3,A+M,True,171,3
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 | LOWER RESPIRATORY TRACT ASPIRATES,1,False,0,False,0,0,1,1,2,medium,7,1,A,True,171,4
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA | INFLUENZA CORONAVIRUS,0,False,0,False,1,0,1,1,2,medium,4,1,A,True,171,5
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA INFLUENZA SARS-COV-2 RT-PCR LRT,1,False,1,True,1,0,0,0,0,low,5,3,A+M,True,171,6
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2,0,False,0,False,0,0,0,1,1,low,2,1,A,True,171,7
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA | INFLUENZA COVID-19 | NAA | LOWER RESPIRATORY TRACT ASPIRATES,1,False,1,True,1,0,1,0,1,low,11,3,A+M,True,171,8
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2 | RT-QPCR,0,False,1,True,0,0,0,0,0,low,4,3,A+M,True,171,9
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA COVID19 - PCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,171,10
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,LRT_GENERAL,lower respiratory tract aspirates,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA INFLUENZA CORONAVIRUS INTERP NAA,0,False,1,True,1,0,2,0,2,medium,5,3,A+M+I,True,171,11
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,BAL,bronchoalveolar lavage,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS-COV-2,0,False,0,False,0,0,1,1,2,medium,2,1,A,True,172,0
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,BAL,bronchoalveolar lavage,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA | INFLUENZA COVID19,0,False,0,False,1,0,1,1,2,medium,4,1,A,True,172,1
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,BAL,bronchoalveolar lavage,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,NIFLUENZA CORONAVIRUS,0,False,0,False,0,1,1,1,3,medium,2,1,A,True,172,2
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,BAL,bronchoalveolar lavage,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA - INFLUENZA CORONAVIRUS - QPCR,0,False,1,True,1,0,1,0,1,low,6,3,A+M,True,172,3
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,BAL,bronchoalveolar lavage,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA SARS2,0,False,0,False,0,0,1,1,2,medium,2,1,A,True,172,4
95423-0,Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection,Influenza virus A & Influenza virus B & SARS coronavirus 2,Respiratory System Specimen,Probe.amp.tar,Nom,BAL,bronchoalveolar lavage,Respiratory,Influenza SARS-CoV-2 (Flu SC2) Multiplex Assay*,naat,Probe.amp.tar,INFLUENZA SARSCOV2 RESULT INTERPRETATION,INFLUENZA COVID19 QPCR BRONCHO ALVEOLAR LAVAGE FLUID,1,False,1,True,0,0,1,0,1,low,7,3,A+M,True,172,5
